"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";MPN;Sexo;"Rango de edad"
batman;Batman;"Bustos y Figuras";Medida;10;Color;Blanco;;;550.00;390.00;0.05;12.00;12.00;12.00;;imp-15;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Blanco;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Negro;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Acqua;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Amarillo;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Azul;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Celeste;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Chocolate;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Cobalto;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Cobre;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Dorado;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Fucsia;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Gris;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Piedra;;;670.00;;0.08;0.00;0.00;0.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;"Gris Claro";;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;"Gris Metalizado";;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Kriptonita;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Naranja;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Rojo;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Rosa;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Verde;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
atril-notebook-simple;;;Tipo;Lineal;Color;Violeta;;;660.00;;0.08;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
morty-smith-maceta;"Morty Smith Maceta";"Jardín > Macetas > Macetas";Medida;8;Color;Blanco;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
morty-smith-maceta;;;Medida;8;Color;Negro;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Acqua;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Amarillo;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Azul;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Celeste;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Chocolate;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Cobalto;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Cobre;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Dorado;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Fucsia;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Gris;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;"Gris Claro";;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;"Gris Metalizado";;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Kriptonita;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Naranja;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Rojo;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Piedra;;;670.00;;0.00;0.00;0.00;0.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Rosa;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Verde;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
morty-smith-maceta;;;Medida;8;Color;Violeta;;;650.00;;0.04;12.00;12.00;12.00;;imp-29;;;;;;;;;;;;
ballena-maceta;"Ballena Maceta";"Jardín > Macetas > Macetas";Medida;6;Color;Blanco;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
ballena-maceta;;;Medida;6;Color;Negro;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Acqua;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Amarillo;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Azul;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Celeste;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Chocolate;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Cobalto;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Cobre;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Dorado;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Fucsia;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Gris;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;"Gris Claro";;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;"Gris Metalizado";;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Kriptonita;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Naranja;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Piedra;;;580.00;;0.00;0.00;0.00;0.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Rojo;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Rosa;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Verde;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
ballena-maceta;;;Medida;6;Color;Violeta;;;570.00;;0.06;12.00;12.00;12.00;;imp-41;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;"Soporte para Celular y Cargador Larry";"Escritorio > Gadgets";Color;Blanco;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
soporte-para-celular-y-cargador-larry;;;Color;Negro;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Acqua;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Amarillo;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Azul;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Celeste;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Chocolate;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Cobalto;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Cobre;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Dorado;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Fucsia;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Gris;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;"Gris Claro";;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;"Gris Metalizado";;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Kriptonita;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Naranja;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Piedra;;;;;550.00;;0.00;0.00;0.00;0.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Rojo;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Rosa;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Verde;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-larry;;;Color;Violeta;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;"Soporte para Celular y Cargador Curly";"Escritorio > Gadgets";Color;Blanco;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
soporte-para-celular-y-cargador-curly;;;Color;Negro;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Acqua;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Amarillo;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Azul;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Celeste;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Chocolate;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Cobalto;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Cobre;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Dorado;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Fucsia;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Gris;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;"Gris Claro";;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;"Gris Metalizado";;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Kriptonita;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Naranja;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Piedra;;;;;550.00;;0.00;0.00;0.00;0.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Rojo;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Rosa;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Verde;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-para-celular-y-cargador-curly;;;Color;Violeta;;;;;530.00;370.00;0.05;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
love;Love;;Color;"15 cm";;Blanco;;;490.00;;0.00;0.00;0.00;0.00;;imp-85;;SI;NO;;"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
pretty-little-maceta-3-und;"Pretty Little Maceta 3 und";"Jardín > Macetas > Macetas";Medida;5;Color;Blanco;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;SI;NO;"<p>5 cm de&nbsp; alto y&nbsp; 5 cm de diametro. La medida proporcionada, es por cada unidad.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Negro;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Acqua;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Amarillo;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Azul;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Celeste;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Chocolate;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Cobalto;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Cobre;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Dorado;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Fucsia;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Gris;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;"Gris Claro";;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;"Gris Metalizado";;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Kriptonita;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Piedra;;;390.00;;0.00;0.00;0.00;0.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Naranja;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Rojo;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Rosa;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Verde;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;5;Color;Violeta;;;380.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Blanco;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Negro;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Acqua;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Amarillo;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Azul;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Celeste;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Chocolate;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Cobalto;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Cobre;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Dorado;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Fucsia;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Gris;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;"Gris Claro";;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Piedra;;;480.00;;0.00;0.00;0.00;0.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;"Gris Metalizado";;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Kriptonita;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Naranja;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Rojo;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Rosa;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Verde;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
pretty-little-maceta-3-und;;;Medida;6;Color;Violeta;;;470.00;;0.04;12.00;12.00;12.00;;imp-44;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;"Soporte para Celular y Cargador Moe";"Escritorio > Gadgets";Color;Blanco;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
soporte-para-celular-y-cargador-moe;;;Color;Negro;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;Acqua;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;Amarillo;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;Azul;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;Celeste;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;Chocolate;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;Cobalto;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;Cobre;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;Dorado;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;Fucsia;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;Gris;;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
soporte-para-celular-y-cargador-moe;;;Color;"Gris Claro";;;;;530.00;370.00;0.05;6.00;6.00;10.00;;imp-74;;;;;;;;;;;;
